SID,COORDINATES,NAME
1982248N14133,"[(13.3, 132.2, 0), (13.4, 131.8, 3), (13.6, 131.3, 3), (13.8, 130.9, 3), (14.0, 130.4, 3), (14.2, 129.9, 3), (14.3, 129.5, 3), (14.2, 129.1, 3), (13.9, 128.8, 3), (13.6, 128.5, 3), (13.4, 128.2, 3), (13.3, 127.8, 3), (13.2, 127.5, 3), (13.2, 127.2, 3), (13.2, 127.0, 3), (13.1, 126.7, 3), (13.0, 126.5, 3), (13.0, 126.4, 3), (13.0, 126.2, 3), (13.1, 126.0, 3), (13.1, 125.7, 3), (13.1, 125.5, 3), (13.1, 125.2, 3), (13.1, 124.9, 3), (13.1, 124.6, 3), (13.0, 124.3, 3), (13.0, 124.0, 3), (13.1, 123.5, 3), (13.2, 122.8, 3), (13.2, 122.1, 3), (13.3, 121.5, 3), (13.5, 121.1, 3), (13.7, 120.9, 3), (13.9, 120.6, 3), (14.1, 120.3, 3), (14.3, 120.0, 3), (14.5, 119.7, 3), (14.7, 119.4, 3), (14.9, 119.1, 3), (15.0, 118.7, 3), (15.1, 118.3, 3), (15.2, 117.9, 3), (15.3, 117.5, 3), (15.4, 117.2, 3), (15.6, 116.8, 3), (15.7, 116.3, 3), (15.8, 115.9, 3), (15.9, 115.7, 3), (15.9, 115.5, 3), (16.0, 115.3, 3), (16.0, 115.0, 3), (16.0, 114.8, 3), (16.1, 114.6, 3), (16.2, 114.3, 3), (16.3, 114.1, 3), (16.4, 114.0, 3), (16.5, 113.9, 3), (16.9, 113.8, 3), (17.2, 113.6, 3), (17.3, 113.4, 3), (17.4, 113.3, 3), (17.5, 113.2, 3), (17.6, 113.1, 3), (17.8, 113.0, 3), (18.0, 112.9, 3), (18.3, 112.8, 3), (18.5, 112.6, 3), (18.7, 112.4, 3), (18.9, 112.3, 3), (19.0, 112.2, 3), (19.2, 112.1, 3), (19.4, 112.1, 3), (19.7, 112.0, 3), (19.9, 111.9, 3), (20.0, 111.7, 3), (20.1, 111.5, 3), (20.2, 111.2, 3), (20.3, 110.7, 3), (20.5, 110.2, 3), (20.6, 109.8, 3), (20.8, 109.5, 3), (21.0, 109.1, 3), (21.2, 108.7, 3), (21.4, 108.2, 3), (21.5, 107.8, 3), (21.6, 107.3, 3), (21.7, 107.0, 3), (22.0, 106.8, 3), (22.3, 106.8, 3), (22.7, 106.9, 3), (23.0, 107.0, 3)]",IRVING
1982257N17140,"[(17.0, 136.0, 0), (17.0, 135.5, 3), (17.0, 135.0, 3), (17.1, 134.6, 3), (17.2, 134.2, 3), (17.4, 133.9, 3), (17.5, 133.5, 3), (17.5, 133.1, 3), (17.5, 132.7, 3), (17.5, 132.5, 3), (17.6, 132.3, 3), (17.7, 132.1, 3), (17.8, 131.8, 3), (17.9, 131.5, 3), (18.1, 131.1, 3), (18.2, 130.8, 3), (18.4, 130.5, 3), (18.5, 130.2, 3), (18.7, 130.0, 3), (18.9, 129.7, 3), (19.0, 129.4, 3), (19.1, 129.3, 3), (19.2, 129.1, 3), (19.4, 128.7, 3), (19.6, 128.3, 3), (19.8, 127.9, 3), (19.9, 127.5, 3), (20.0, 127.2, 3), (20.2, 127.0, 3), (20.5, 126.8, 3), (20.7, 126.5, 3), (20.7, 126.3, 3), (20.6, 126.0, 3), (20.6, 125.6, 3), (20.6, 125.2, 3), (20.6, 125.0, 3), (20.6, 124.9, 3), (20.6, 124.7, 3), (20.7, 124.6, 3), (20.7, 124.5, 3), (20.8, 124.4, 3), (20.9, 124.2, 3), (20.9, 124.1, 3), (21.0, 124.2, 3), (21.0, 124.3, 3), (21.0, 124.5, 3), (21.0, 124.6, 3), (21.0, 124.7, 3), (21.1, 124.8, 3), (21.1, 124.9, 3), (21.2, 124.9, 3), (21.2, 124.9, 3), (21.3, 124.9, 3), (21.5, 124.8, 3), (21.8, 124.8, 3), (22.0, 125.0, 3), (22.2, 125.2, 3), (22.5, 125.4, 3), (22.7, 125.7, 3), (22.9, 126.0, 3), (23.0, 126.3, 3), (23.2, 126.5, 3), (23.4, 126.8, 3), (23.8, 127.2, 3), (24.2, 127.6, 3), (24.5, 127.9, 3), (24.9, 128.3, 3), (25.3, 128.8, 3), (25.8, 129.3, 3), (26.3, 129.8, 3), (26.9, 130.3, 3), (27.4, 130.6, 3), (27.9, 130.8, 3), (28.6, 131.1, 3), (29.4, 131.5, 3), (30.3, 131.9, 3), (31.2, 132.3, 3), (32.1, 132.5, 3), (33.1, 132.5, 3), (34.3, 132.5, 3), (35.4, 132.4, 3), (36.3, 132.4, 3), (37.0, 132.5, 3), (37.6, 132.7, 3), (38.0, 133.0, 3), (38.3, 133.4, 3), (38.5, 134.0, 3), (38.8, 134.5, 3), (39.3, 135.2, 3), (39.8, 136.0, 3), (40.5, 137.0, 3), (41.4, 138.3, 3), (42.5, 140.0, 3), (43.7, 141.8, 3), (45.0, 144.0, 3), (46.5, 146.8, 3), (48.0, 150.0, 3)]",KEN
1982257N20172,"[(23.0, 167.0, 0), (23.6, 166.5, 3), (24.0, 166.0, 3), (24.3, 165.5, 3), (24.5, 165.0, 3), (24.7, 164.5, 3), (25.0, 164.0, 3), (25.3, 163.4, 3), (25.7, 162.7, 3), (25.9, 162.0, 3), (26.2, 161.4, 3), (26.6, 160.8, 3), (27.0, 160.3, 3), (27.3, 159.7, 3), (27.5, 159.3, 3), (27.6, 159.1, 3), (27.8, 159.0, 3), (28.3, 159.0, 3), (29.0, 159.2, 3), (29.5, 159.4, 3), (30.0, 159.7, 3), (30.5, 160.1, 3), (31.0, 160.5, 3), (31.5, 160.9, 3), (32.0, 161.5, 3), (32.5, 162.4, 3), (33.0, 163.5, 3), (33.7, 164.9, 3), (34.5, 166.5, 3), (35.3, 168.2, 3), (36.0, 170.0, 3), (36.5, 172.0, 3), (37.0, 174.0, 3), (37.7, 175.8, 3), (38.5, 177.5, 3), (39.3, 179.2, 3), (40.0, 181.0, 3)]",LOLA
1982272N11156,"[(11.0, 150.0, 0), (11.3, 149.7, 3), (11.5, 149.5, 3), (11.7, 149.3, 3), (11.9, 149.1, 3), (12.1, 148.8, 3), (12.2, 148.4, 3), (12.3, 148.0, 3), (12.3, 147.5, 3), (12.4, 147.1, 3), (12.5, 146.6, 3), (12.5, 146.1, 3), (12.6, 145.6, 3), (12.8, 145.1, 3), (13.0, 144.6, 3), (13.1, 144.1, 3), (13.3, 143.7, 3), (13.5, 143.3, 3), (13.7, 143.0, 3), (13.9, 142.5, 3), (14.1, 142.1, 3), (14.3, 141.7, 3), (14.6, 141.4, 3), (14.8, 141.0, 3), (15.1, 140.6, 3), (15.4, 140.1, 3), (15.6, 139.7, 3), (15.8, 139.3, 3), (15.9, 139.0, 3), (16.0, 138.6, 3), (16.2, 138.3, 3), (16.4, 138.0, 3), (16.7, 137.6, 3), (17.0, 137.2, 3), (17.3, 136.8, 3), (17.6, 136.5, 3), (17.9, 136.3, 3), (18.2, 136.1, 3), (18.6, 135.9, 3), (19.0, 135.7, 3), (19.5, 135.6, 3), (20.0, 135.5, 3), (20.4, 135.4, 3), (20.8, 135.3, 3), (21.1, 135.3, 3), (21.4, 135.3, 3), (21.9, 135.3, 3), (22.6, 135.4, 3), (23.3, 135.6, 3), (23.9, 135.8, 3), (24.6, 136.0, 3), (25.3, 136.3, 3), (26.1, 136.6, 3), (26.9, 137.0, 3), (27.7, 137.4, 3), (28.7, 137.8, 3), (29.7, 138.4, 3), (30.7, 139.2, 3), (31.6, 140.2, 3), (32.4, 141.1, 3), (33.2, 142.2, 3), (33.9, 143.4, 3), (34.5, 144.7, 3), (34.8, 145.9, 3), (35.0, 147.0, 3), (35.5, 148.0, 3), (36.0, 149.0, 3), (36.2, 150.1, 3), (36.0, 151.0, 3), (35.5, 151.6, 3), (35.0, 152.0, 3), (34.7, 152.5, 3), (34.5, 153.0, 3), (34.3, 153.5, 3), (34.0, 154.0, 3), (33.5, 154.5, 3), (33.0, 155.0, 3), (32.4, 155.5, 3), (32.0, 156.0, 3), (31.9, 156.3, 3), (32.0, 156.5, 3), (32.0, 156.8, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3), (32.0, 157.0, 3)]",MAC
1982283N17148,"[(17.0, 147.5, 0), (16.4, 146.7, 3), (16.0, 146.0, 3), (15.9, 145.3, 3), (16.0, 144.5, 3), (16.0, 143.8, 3), (16.0, 143.0, 3), (16.0, 142.3, 3), (16.0, 141.5, 3), (16.1, 140.7, 3), (16.2, 139.9, 3), (16.2, 139.2, 3), (16.2, 138.5, 3), (16.1, 137.8, 3), (16.0, 137.1, 3), (15.9, 136.3, 3), (15.9, 135.6, 3), (15.9, 135.0, 3), (15.9, 134.4, 3), (15.9, 133.7, 3), (16.0, 133.0, 3), (16.0, 132.3, 3), (16.1, 131.6, 3), (16.2, 131.1, 3), (16.3, 130.6, 3), (16.4, 130.1, 3), (16.6, 129.5, 3), (16.7, 128.8, 3), (16.9, 128.1, 3), (17.1, 127.4, 3), (17.3, 126.6, 3), (17.6, 125.8, 3), (17.8, 125.0, 3), (17.7, 124.3, 3), (17.6, 123.6, 3), (17.5, 123.0, 3), (17.5, 122.3, 3), (17.4, 121.5, 3), (17.4, 120.8, 3), (17.4, 120.1, 3), (17.4, 119.5, 3), (17.4, 119.0, 3), (17.3, 118.5, 3), (17.1, 117.9, 3), (17.0, 117.3, 3), (17.0, 116.7, 3), (17.0, 116.1, 3), (17.0, 115.4, 3), (16.9, 114.7, 3), (16.9, 114.1, 3), (16.9, 113.5, 3), (17.0, 112.9, 3), (17.1, 112.4, 3), (17.2, 111.9, 3), (17.3, 111.3, 3), (17.4, 110.6, 3), (17.5, 110.0, 3), (17.6, 109.4, 3), (17.7, 108.9, 3), (17.9, 108.3, 3), (18.2, 107.7, 3), (18.6, 107.3, 3), (18.9, 107.0, 3), (18.9, 106.6, 3), (18.8, 106.2, 3), (18.9, 106.1, 3), (19.0, 106.0, 3), (19.0, 105.8, 3), (19.0, 105.5, 3), (19.0, 105.3, 3), (19.0, 105.0, 3), (19.0, 104.8, 3), (19.0, 104.5, 3), (19.0, 104.3, 3), (19.0, 104.0, 3), (19.0, 103.5, 3), (19.0, 103.0, 3), (19.0, 102.9, 3), (19.0, 103.0, 3), (19.0, 103.0, 3), (19.0, 103.0, 3)]",NANCY
1982286N09170,"[(12.0, 160.0, 0), (11.7, 159.5, 3), (11.5, 159.0, 3), (11.3, 158.5, 3), (11.2, 157.9, 3), (11.3, 157.2, 3), (11.5, 156.5, 3), (11.8, 155.8, 3), (12.3, 155.1, 3), (12.8, 154.4, 3), (13.3, 153.8, 3), (14.0, 153.1, 3), (14.5, 152.4, 3), (14.6, 151.6, 3), (14.6, 150.9, 3), (14.9, 150.2, 3), (15.2, 149.5, 3), (15.5, 149.0, 3), (15.8, 148.6, 3), (16.1, 148.3, 3), (16.3, 148.0, 3), (16.5, 147.6, 3), (16.6, 147.3, 3), (16.6, 147.1, 3), (16.7, 146.9, 3), (16.8, 146.5, 3), (17.0, 146.1, 3), (17.1, 145.6, 3), (17.2, 145.2, 3), (17.2, 144.9, 3), (17.2, 144.7, 3), (17.2, 144.4, 3), (17.3, 144.2, 3), (17.5, 144.0, 3), (17.9, 143.8, 3), (18.4, 143.6, 3), (19.0, 143.5, 3), (19.5, 143.4, 3), (20.0, 143.3, 3), (20.5, 143.2, 3), (21.0, 143.2, 3), (21.5, 143.2, 3), (22.0, 143.3, 3), (22.6, 143.5, 3), (23.2, 143.9, 3), (23.9, 144.4, 3), (24.6, 144.9, 3), (25.3, 145.4, 3), (26.0, 146.0, 3), (26.8, 146.6, 3), (27.5, 147.3, 3), (28.2, 148.1, 3), (28.8, 149.0, 3), (29.3, 149.8, 3), (29.8, 150.6, 3), (30.3, 151.5, 3), (30.7, 152.4, 3), (30.9, 153.2, 3), (31.0, 153.9, 3), (31.0, 154.5, 3), (30.8, 155.0, 3), (30.5, 155.6, 3), (30.1, 156.1, 3), (29.6, 156.6, 3), (29.1, 157.0, 3), (28.5, 157.5, 3), (28.0, 158.0, 3), (27.6, 158.6, 3), (27.2, 159.3, 3), (26.7, 159.9, 3), (26.3, 160.5, 3), (26.1, 161.0, 3), (25.9, 161.6, 3), (25.7, 162.2, 3), (25.6, 162.9, 3), (25.5, 163.5, 3), (25.4, 164.0, 3), (25.4, 164.5, 3), (25.4, 164.9, 3), (25.4, 165.3, 3), (25.4, 165.6, 3), (25.4, 165.9, 3), (25.5, 166.1, 3), (25.5, 166.3, 3), (25.5, 166.5, 3), (25.5, 166.7, 3), (25.7, 167.0, 3), (26.2, 167.3, 3), (26.8, 167.5, 3), (27.2, 167.4, 3), (27.4, 167.1, 3), (27.6, 166.9, 3), (27.7, 166.8, 3), (27.9, 166.7, 3), (28.1, 166.5, 3), (28.4, 166.2, 3), (28.7, 165.8, 3), (29.0, 165.5, 3), (29.4, 165.2, 3), (29.7, 164.8, 3), (30.0, 164.6, 3), (30.4, 164.5, 3), (30.8, 164.7, 3), (31.2, 165.0, 3), (31.6, 165.6, 3), (32.1, 166.3, 3), (32.5, 167.2, 3), (32.7, 168.1, 3), (33.0, 169.0, 3), (33.5, 170.0, 3), (34.0, 171.0, 3), (34.5, 172.0, 3), (35.0, 173.0, 3), (35.3, 174.2, 3), (35.5, 175.5, 3), (35.7, 176.8, 3), (36.0, 178.0, 3)]",OWEN
1982325N08176,"[(8.0, 177.0, 0), (8.0, 177.1, 3), (8.0, 177.0, 3), (7.8, 176.6, 3), (7.5, 176.0, 3), (7.2, 175.5, 3), (7.0, 175.0, 3), (7.0, 174.5, 3), (7.0, 174.0, 3), (7.0, 173.5, 3), (7.0, 173.0, 3), (7.0, 172.7, 3), (7.0, 172.5, 3), (7.1, 172.3, 3), (7.2, 172.1, 3), (7.2, 171.8, 3), (7.3, 171.5, 3), (7.4, 171.0, 3), (7.5, 170.5, 3), (7.5, 170.1, 3), (7.5, 169.7, 3), (7.7, 169.2, 3), (7.9, 168.7, 3), (8.1, 168.2, 3), (8.4, 167.6, 3), (8.7, 167.0, 3), (9.1, 166.4, 3), (9.4, 165.7, 3), (9.6, 165.1, 3), (9.8, 164.5, 3), (10.0, 164.0, 3), (10.2, 163.5, 3), (10.4, 163.1, 3), (10.6, 162.6, 3), (10.9, 162.1, 3), (11.1, 161.6, 3), (11.4, 161.2, 3), (11.6, 160.7, 3), (11.9, 160.3, 3), (12.2, 160.1, 3), (12.5, 159.9, 3), (12.8, 159.6, 3), (13.0, 159.3, 3), (13.2, 159.0, 3), (13.4, 158.8, 3), (13.6, 158.6, 3), (13.7, 158.4, 3), (13.7, 158.3, 3), (13.6, 158.2, 3), (13.5, 158.0, 3), (13.4, 157.7, 3), (13.2, 157.4, 3), (13.0, 157.0, 3), (12.7, 156.5, 3), (12.4, 156.0, 3), (12.2, 155.4, 3), (12.1, 154.7, 3), (11.8, 154.0, 3), (11.5, 153.3, 3), (11.4, 152.5, 3), (11.4, 151.7, 3), (11.5, 150.8, 3), (11.7, 149.8, 3), (11.8, 148.7, 3), (11.9, 147.6, 3), (12.0, 146.4, 3), (12.1, 145.2, 3), (12.2, 144.1, 3), (12.2, 143.0, 3), (12.2, 142.0, 3), (12.2, 141.0, 3), (12.2, 140.0, 3), (12.3, 139.1, 3), (12.4, 138.2, 3), (12.5, 137.4, 3), (12.8, 136.7, 3), (13.1, 136.0, 3), (13.4, 135.4, 3), (13.7, 134.7, 3), (14.1, 133.9, 3), (14.4, 133.2, 3), (14.7, 132.7, 3), (14.9, 132.3, 3), (15.1, 132.0, 3), (15.2, 131.7, 3), (15.4, 131.4, 3), (15.5, 131.1, 3), (15.6, 130.8, 3), (15.7, 130.6, 3), (15.8, 130.3, 3), (15.9, 130.1, 3), (16.0, 129.9, 3), (16.0, 129.8, 3), (16.0, 129.6, 3), (16.1, 129.5, 3), (16.2, 129.5, 3), (16.3, 129.4, 3), (16.3, 129.2, 3), (16.3, 129.0, 3), (16.2, 128.9, 3), (16.0, 128.9, 3), (15.8, 128.8, 3), (15.6, 128.6, 3), (15.5, 128.5, 3), (15.3, 128.3, 3), (14.9, 127.9, 3), (14.4, 127.4, 3), (14.1, 127.0, 3), (13.8, 126.5, 3), (13.6, 126.0, 3), (13.4, 125.5, 3), (13.1, 124.8, 3), (12.7, 124.0, 3), (12.4, 123.3, 3), (12.1, 122.5, 3), (11.8, 121.8, 3), (11.6, 121.0, 3), (11.3, 120.2, 3), (11.0, 119.5, 3)]",PAMELA
1982339N07139,"[(12.0, 128.0, 0), (12.1, 127.5, 3), (12.2, 127.0, 3), (12.2, 126.5, 3), (12.3, 125.9, 3), (12.6, 125.3, 3), (12.9, 124.7, 3), (13.2, 124.2, 3), (13.6, 123.8, 3), (13.9, 123.3, 3), (14.2, 122.9, 3), (14.6, 122.4, 3), (15.0, 122.0, 3), (15.4, 121.8, 3), (15.9, 121.7, 3), (16.4, 121.8, 3), (16.8, 122.0, 3), (17.2, 122.2, 3), (17.5, 122.3, 3), (17.8, 122.4, 3), (18.0, 122.5, 3), (18.2, 122.5, 3), (18.4, 122.5, 3), (18.8, 122.4, 3), (19.2, 122.2, 3), (19.6, 122.1, 3), (20.0, 122.0, 3), (20.6, 121.9, 3), (21.0, 122.0, 3), (21.0, 122.4, 3), (21.0, 123.0, 3), (21.5, 123.9, 3), (22.0, 125.0, 3), (22.1, 126.0, 3), (22.0, 127.0, 3)]",ROGER
1983167N05145,"[(13.0, 114.0, 0), (13.3, 113.5, 3), (13.5, 113.0, 3), (13.7, 112.5, 3), (14.0, 112.0, 3), (14.2, 111.6, 3), (14.5, 111.2, 3), (14.7, 110.8, 3), (15.0, 110.5, 3), (15.3, 110.2, 3), (15.6, 109.8, 3), (15.9, 109.3, 3), (16.1, 108.8, 3), (16.4, 108.4, 3), (16.6, 108.0, 3), (16.8, 107.5, 3), (17.0, 107.0, 3), (17.5, 106.5, 3), (18.0, 106.0, 3), (18.6, 105.4, 3), (19.0, 105.0, 3), (19.0, 105.0, 3), (19.0, 105.0, 3), (19.4, 104.6, 3), (20.0, 104.0, 3), (20.4, 103.5, 3), (21.0, 103.0, 3), (22.3, 102.5, 3), (24.0, 102.0, 3)]",SARAH
1983186N04153,"[(9.0, 140.0, 0), (9.0, 139.2, 3), (9.0, 138.4, 3), (9.2, 137.7, 3), (9.5, 137.1, 3), (9.8, 136.5, 3), (10.0, 136.0, 3), (10.1, 135.6, 3), (10.2, 135.2, 3), (10.4, 134.8, 3), (10.6, 134.3, 3), (10.7, 133.8, 3), (10.8, 133.4, 3), (11.1, 133.0, 3), (11.3, 132.5, 3), (11.3, 131.9, 3), (11.3, 131.3, 3), (11.3, 130.7, 3), (11.3, 130.2, 3), (11.2, 129.7, 3), (11.2, 129.2, 3), (11.2, 128.8, 3), (11.2, 128.5, 3), (11.3, 128.3, 3), (11.5, 128.0, 3), (11.6, 127.6, 3), (11.7, 127.1, 3), (11.9, 126.8, 3), (12.2, 126.4, 3), (12.3, 126.0, 3), (12.4, 125.5, 3), (12.7, 125.0, 3), (13.0, 124.5, 3), (13.3, 124.1, 3), (13.5, 123.6, 3), (13.7, 123.0, 3), (13.9, 122.4, 3), (14.1, 121.8, 3), (14.4, 121.2, 3), (14.6, 120.6, 3), (14.9, 120.0, 3), (15.2, 119.4, 3), (15.6, 118.8, 3), (15.9, 118.3, 3), (16.1, 117.8, 3), (16.4, 117.1, 3), (16.7, 116.4, 3), (17.0, 115.8, 3), (17.2, 115.3, 3), (17.4, 115.0, 3), (17.6, 114.6, 3), (17.9, 114.0, 3), (18.2, 113.4, 3), (18.6, 112.8, 3), (19.0, 112.2, 3), (19.3, 111.8, 3), (19.5, 111.3, 3), (19.8, 110.6, 3), (20.0, 109.9, 3), (20.2, 109.2, 3), (20.5, 108.5, 3), (20.7, 107.8, 3), (21.0, 107.0, 3), (21.3, 106.3, 3), (21.5, 105.5, 3), (21.6, 104.8, 3), (21.7, 104.0, 3), (21.8, 103.0, 3), (21.9, 102.0, 3), (22.0, 101.0, 3), (22.0, 100.0, 3)]",VERA
1983188N06136,"[(13.0, 123.0, 0), (12.9, 121.9, 3), (13.0, 121.0, 3), (13.2, 120.4, 3), (13.5, 120.0, 3), (13.7, 119.5, 3), (13.9, 118.9, 3), (14.2, 118.3, 3), (14.5, 117.7, 3), (14.9, 117.2, 3), (15.2, 116.8, 3), (15.5, 116.4, 3), (15.7, 115.9, 3), (16.0, 115.4, 3), (16.3, 114.9, 3), (16.5, 114.4, 3), (16.8, 114.0, 3), (17.1, 113.5, 3), (17.5, 113.0, 3), (17.8, 112.6, 3), (18.1, 112.3, 3), (18.4, 112.1, 3), (18.8, 111.9, 3), (19.1, 111.7, 3), (19.5, 111.5, 3), (19.8, 111.2, 3), (20.2, 111.0, 3), (20.6, 110.8, 3), (21.0, 110.7, 3), (21.3, 110.6, 3), (21.5, 110.4, 3), (21.7, 110.2, 3), (22.0, 110.0, 3), (22.4, 110.0, 3), (23.0, 110.0, 3)]",TIP
1983201N08144,"[(14.1, 135.1, 0), (14.4, 134.5, 3), (14.8, 134.0, 3), (15.2, 133.5, 3), (15.5, 133.0, 3), (15.8, 132.4, 3), (16.1, 131.8, 3), (16.5, 131.0, 3), (16.8, 130.2, 3), (17.0, 129.5, 3), (17.3, 128.8, 3), (17.7, 128.2, 3), (18.1, 127.6, 3), (18.5, 126.9, 3), (18.8, 126.2, 3), (19.1, 125.3, 3), (19.3, 124.4, 3), (19.6, 123.5, 3), (19.9, 122.8, 3), (20.1, 122.3, 3), (20.4, 121.8, 3), (20.7, 121.2, 3), (21.1, 120.5, 3), (21.7, 119.9, 3), (22.3, 119.3, 3), (22.8, 118.8, 3), (23.3, 118.2, 3), (23.8, 117.5, 3), (24.4, 116.8, 3), (24.9, 116.2, 3), (25.5, 115.5, 3), (26.2, 114.6, 3), (27.0, 113.5, 3)]",WAYNE
1983212N06151,"[(9.0, 144.0, 0), (9.0, 143.5, 3), (9.0, 143.0, 3), (9.0, 142.5, 3), (9.0, 142.0, 3), (9.0, 141.7, 3), (9.0, 141.4, 3), (9.1, 141.1, 3), (9.2, 140.8, 3), (9.3, 140.6, 3), (9.4, 140.4, 3), (9.5, 140.2, 3), (9.6, 140.0, 3), (9.7, 139.7, 3), (9.9, 139.4, 3), (10.1, 139.1, 3), (10.3, 138.8, 3), (10.7, 138.5, 3), (11.1, 138.1, 3), (11.5, 137.7, 3), (11.8, 137.4, 3), (12.1, 137.1, 3), (12.3, 136.7, 3), (12.6, 136.3, 3), (12.9, 135.8, 3), (13.2, 135.5, 3), (13.5, 135.1, 3), (14.0, 134.5, 3), (14.4, 134.0, 3), (14.7, 133.7, 3), (15.0, 133.4, 3), (15.4, 133.0, 3), (15.8, 132.7, 3), (16.2, 132.6, 3), (16.5, 132.5, 3), (16.8, 132.3, 3), (17.1, 132.0, 3), (17.3, 131.8, 3), (17.4, 131.5, 3), (17.6, 131.1, 3), (17.8, 130.8, 3), (18.0, 130.7, 3), (18.2, 130.6, 3), (18.4, 130.5, 3), (18.6, 130.5, 3), (18.8, 130.4, 3), (18.9, 130.4, 3), (19.0, 130.4, 3), (19.2, 130.4, 3), (19.3, 130.4, 3), (19.5, 130.4, 3), (19.7, 130.4, 3), (19.9, 130.5, 3), (20.0, 130.5, 3), (20.1, 130.5, 3), (20.3, 130.6, 3), (20.5, 130.7, 3), (20.9, 130.7, 3), (21.2, 130.6, 3), (21.4, 130.6, 3), (21.6, 130.6, 3), (21.7, 130.6, 3), (21.9, 130.6, 3), (22.2, 130.5, 3), (22.5, 130.5, 3), (22.7, 130.6, 3), (22.9, 130.8, 3), (23.1, 130.9, 3), (23.3, 131.1, 3), (23.6, 131.3, 3), (24.0, 131.5, 3), (24.3, 131.7, 3), (24.6, 131.8, 3), (24.8, 132.0, 3), (25.0, 132.2, 3), (25.2, 132.4, 3), (25.4, 132.6, 3), (25.6, 132.8, 3), (25.9, 132.9, 3), (26.3, 133.1, 3), (26.6, 133.3, 3), (26.9, 133.4, 3), (27.1, 133.5, 3), (27.4, 133.5, 3), (27.6, 133.5, 3), (27.8, 133.5, 3), (28.0, 133.5, 3), (28.2, 133.5, 3), (28.5, 133.6, 3), (28.7, 133.7, 3), (29.0, 133.9, 3), (29.3, 134.1, 3), (29.6, 134.4, 3), (30.0, 134.6, 3), (30.4, 134.7, 3), (30.7, 134.9, 3), (31.1, 135.1, 3), (31.5, 135.4, 3), (31.9, 135.8, 3), (32.3, 136.2, 3), (32.7, 136.5, 3), (33.2, 136.8, 3), (33.8, 137.0, 3), (34.4, 137.2, 3), (34.8, 137.4, 3), (34.9, 137.8, 3), (35.0, 138.2, 3), (35.3, 138.7, 3), (35.7, 139.2, 3), (36.1, 139.7, 3), (36.5, 140.3, 3), (37.0, 140.9, 3), (37.4, 141.5, 3), (37.6, 141.9, 3), (37.7, 142.3, 3), (37.8, 142.8, 3), (37.9, 143.3, 3), (37.9, 143.8, 3), (37.9, 144.2, 3), (37.9, 144.4, 3), (38.0, 144.5, 3), (38.0, 144.7, 3), (38.0, 145.0, 3), (37.9, 145.4, 3), (37.7, 145.7, 3), (37.4, 145.9, 3), (37.0, 146.0, 3), (36.5, 146.2, 3), (36.0, 146.5, 3), (35.5, 146.7, 3), (35.0, 147.0, 3), (34.6, 147.2, 3), (34.3, 147.5, 3), (34.0, 147.8, 3), (33.7, 148.2, 3), (33.3, 148.6, 3), (33.0, 149.0, 3), (32.9, 149.3, 3), (33.0, 149.5, 3), (33.0, 149.8, 3), (33.0, 150.0, 3), (33.0, 150.3, 3), (33.0, 150.5, 3), (33.0, 150.8, 3), (33.0, 151.0, 3), (33.2, 151.2, 3), (33.5, 151.5, 3), (33.7, 151.8, 3), (34.0, 152.0, 3), (34.2, 152.3, 3), (34.5, 152.5, 3), (34.7, 152.8, 3), (35.0, 153.0, 3), (35.2, 153.3, 3), (35.5, 153.5, 3), (35.7, 153.7, 3), (36.0, 154.0, 3), (36.3, 154.5, 3), (36.5, 155.0, 3), (36.8, 155.5, 3), (37.0, 156.0, 3)]",ABBY
1983220N16111,"[(14.0, 113.0, 0), (14.0, 113.2, 3), (14.0, 113.5, 3), (14.0, 113.8, 3), (14.0, 114.0, 3), (14.0, 114.3, 3), (14.1, 114.5, 3), (14.2, 114.7, 3), (14.4, 114.8, 3), (14.5, 114.9, 3), (14.7, 115.0, 3), (14.8, 115.0, 3), (15.0, 115.0, 3), (15.1, 115.0, 3), (15.3, 115.1, 3), (15.5, 115.1, 3), (15.7, 115.1, 3), (15.9, 115.1, 3), (16.1, 115.2, 3), (16.3, 115.3, 3), (16.6, 115.4, 3), (16.8, 115.6, 3), (17.0, 115.8, 3), (17.2, 116.1, 3), (17.4, 116.3, 3), (17.6, 116.5, 3), (17.9, 116.7, 3), (18.2, 116.9, 3), (18.5, 117.0, 3), (18.7, 117.2, 3), (18.9, 117.4, 3), (19.1, 117.8, 3), (19.2, 118.2, 3), (19.3, 118.6, 3), (19.4, 119.0, 3), (19.6, 119.4, 3), (19.7, 119.8, 3), (19.8, 120.2, 3), (19.8, 120.6, 3), (19.8, 121.0, 3), (19.8, 121.5, 3), (19.8, 122.1, 3), (19.8, 122.8, 3), (19.8, 123.6, 3), (19.9, 124.4, 3), (20.1, 125.3, 3), (20.3, 126.3, 3), (20.5, 127.4, 3), (20.9, 128.6, 3), (21.4, 129.9, 3), (22.1, 131.1, 3), (23.0, 132.1, 3), (24.0, 133.0, 3)]",CARMEN
