SID,COORDINATES,NAME
1992261N15116,"[(15.0, 115.6, 0), (15.1, 115.4, 3), (15.2, 115.3, 3), (15.3, 115.2, 3), (15.4, 115.0, 3), (15.5, 114.8, 3), (15.5, 114.6, 3), (15.6, 114.4, 3), (15.7, 114.3, 3), (15.8, 114.2, 3), (16.0, 114.0, 3), (16.3, 113.8, 3), (16.8, 113.5, 3), (17.3, 112.8, 3), (17.8, 112.0, 3), (18.5, 111.5, 3), (19.1, 111.0, 3), (19.2, 110.2, 3), (19.0, 109.5, 3), (18.9, 109.1, 3), (18.7, 108.5, 3), (18.4, 107.5, 3), (18.0, 106.3, 3)]",UNNAMED
1992263N05175,"[(6.5, 155.0, 0), (6.5, 155.6, 3), (6.7, 156.0, 3), (7.0, 156.2, 3), (7.5, 156.3, 3), (7.9, 156.5, 3), (8.4, 156.5, 3), (9.0, 156.2, 3), (9.5, 155.7, 3), (9.8, 155.0, 3), (10.0, 154.5, 3), (10.3, 154.5, 3), (10.6, 154.7, 3), (10.8, 154.8, 3), (11.0, 155.0, 3), (11.5, 155.3, 3), (12.0, 155.6, 3), (12.5, 155.7, 3), (13.0, 155.8, 3), (13.3, 155.9, 3), (13.7, 155.9, 3), (14.1, 156.0, 3), (14.7, 156.1, 3), (15.6, 156.0, 3), (16.5, 155.8, 3), (17.1, 155.7, 3), (17.6, 155.7, 3), (18.1, 155.6, 3), (18.5, 155.5, 3), (19.0, 155.2, 3), (19.5, 155.0, 3), (20.0, 155.2, 3), (20.7, 155.5, 3), (21.5, 155.5, 3), (22.4, 155.3, 3), (23.4, 154.7, 3), (24.3, 154.1, 3), (25.2, 153.6, 3), (26.0, 153.3, 3), (26.7, 153.0, 3), (27.4, 152.8, 3), (28.3, 152.4, 3), (29.4, 152.0, 3), (30.6, 151.5, 3), (31.7, 151.0, 3), (32.6, 150.2, 3), (33.5, 149.7, 3), (34.6, 149.9, 3), (35.9, 150.6, 3), (37.0, 151.8, 3), (38.4, 153.3, 3), (40.4, 154.9, 3), (42.5, 156.4, 3), (44.4, 157.3, 3), (46.0, 157.8, 3), (47.1, 158.3, 3), (48.0, 158.8, 3)]",VAL
1992268N11193,"[(14.0, 181.0, 0), (14.7, -179.7, 3), (15.3, 179.7, 3), (15.6, 179.4, 3), (15.8, 179.1, 3), (16.0, 178.7, 3), (16.2, 178.4, 3), (16.4, 178.1, 3), (16.6, 177.8, 3), (16.7, 177.4, 3), (16.7, 177.1, 3), (16.7, 176.8, 3), (16.8, 176.6, 3), (16.9, 176.4, 3), (17.0, 176.4, 3), (17.1, 176.5, 3), (17.2, 176.8, 3), (17.3, 177.2, 3), (17.5, 177.5, 3), (18.0, 177.7, 3), (18.6, 177.8, 3), (19.0, 177.9, 3), (19.4, 177.9, 3), (20.0, 177.8, 3), (20.8, 177.5, 3), (21.7, 177.1, 3), (22.5, 176.6, 3), (23.2, 176.2, 3), (23.8, 175.9, 3), (24.2, 175.6, 3), (24.6, 175.2, 3), (25.0, 174.6, 3), (25.4, 173.9, 3), (25.7, 173.0, 3), (25.8, 172.0, 3), (25.9, 171.1, 3), (25.9, 170.3, 3), (25.8, 169.4, 3), (25.6, 168.6, 3), (25.5, 167.8, 3), (25.3, 167.1, 3), (25.1, 166.5, 3), (24.9, 165.8, 3), (24.7, 165.1, 3), (24.5, 164.3, 3), (24.3, 163.6, 3), (24.1, 163.0, 3), (23.9, 162.4, 3), (23.8, 161.8, 3), (23.7, 161.4, 3), (23.7, 161.0, 3), (23.8, 160.6, 3), (23.9, 160.2, 3), (24.1, 159.9, 3), (24.3, 159.6, 3), (24.5, 159.4, 3), (24.8, 159.2, 3), (25.1, 159.1, 3), (25.4, 159.0, 3), (25.8, 159.0, 3), (26.3, 159.1, 3), (26.7, 159.2, 3), (27.1, 159.2, 3), (27.7, 159.3, 3), (28.4, 159.3, 3), (28.9, 159.0, 3), (29.4, 158.7, 3), (30.0, 158.7, 3), (30.6, 158.8, 3), (31.2, 158.8, 3), (31.9, 158.9, 3), (32.5, 159.0, 3), (33.1, 159.1, 3), (33.8, 158.9, 3), (34.6, 158.9, 3), (35.2, 159.3, 3), (36.0, 160.0, 3), (37.0, 160.5, 3), (38.2, 161.3, 3), (39.5, 162.5, 3), (40.8, 164.0, 3), (41.9, 165.3, 3), (43.0, 167.0, 3), (44.2, 169.6, 3), (45.5, 172.8, 3)]",WARD
1992277N16140,"[(16.0, 133.5, 0), (16.0, 133.3, 3), (16.0, 133.0, 3), (16.0, 132.8, 3), (16.0, 132.5, 3), (16.0, 132.3, 3), (16.0, 132.0, 3), (16.0, 131.7, 3), (16.0, 131.4, 3), (16.0, 131.1, 3), (15.9, 130.7, 3), (15.9, 130.3, 3), (15.8, 129.9, 3), (15.7, 129.5, 3), (15.6, 129.0, 3), (15.4, 128.5, 3), (15.3, 128.0, 3), (15.2, 127.4, 3), (15.2, 126.9, 3), (15.2, 126.5, 3), (15.2, 126.1, 3), (15.2, 125.8, 3), (15.2, 125.6, 3), (15.3, 125.5, 3), (15.4, 125.5, 3), (15.4, 125.5, 3), (15.5, 125.6, 3), (15.6, 125.7, 3), (15.7, 125.8, 3), (15.7, 125.8, 3), (15.7, 125.8, 3), (15.7, 125.8, 3), (15.7, 125.8, 3), (15.8, 125.9, 3), (15.9, 126.1, 3), (15.9, 126.2, 3), (16.0, 126.3, 3), (16.1, 126.4, 3), (16.2, 126.5, 3), (16.4, 126.6, 3), (16.6, 126.8, 3), (16.8, 127.0, 3), (16.9, 127.2, 3), (17.0, 127.3, 3), (17.2, 127.5, 3), (17.4, 127.8, 3), (17.5, 128.1, 3), (17.6, 128.3, 3), (17.8, 128.5, 3), (18.0, 128.7, 3), (18.2, 128.9, 3), (18.4, 129.1, 3), (18.7, 129.2, 3), (18.9, 129.3, 3), (19.1, 129.4, 3), (19.4, 129.4, 3), (19.7, 129.4, 3), (19.9, 129.4, 3), (20.2, 129.5, 3), (20.5, 129.7, 3), (20.9, 130.0, 3), (21.2, 130.3, 3), (21.5, 130.6, 3), (21.8, 130.9, 3), (22.1, 131.3, 3), (22.3, 131.6, 3), (22.6, 132.0, 3), (22.9, 132.6, 3), (23.2, 133.1, 3), (23.6, 133.5, 3), (24.1, 133.8, 3), (24.6, 134.3, 3), (25.1, 134.9, 3), (25.7, 135.6, 3), (26.2, 136.3, 3), (26.7, 137.1, 3), (27.1, 137.9, 3), (27.6, 138.7, 3), (28.0, 139.5, 3), (28.4, 140.1, 3), (28.7, 140.7, 3), (29.1, 141.3, 3), (29.5, 141.9, 3), (29.9, 142.5, 3), (30.3, 143.2, 3), (30.7, 144.1, 3), (31.0, 145.0, 3), (31.3, 145.5, 3), (31.5, 146.0, 3), (31.7, 146.6, 3), (32.0, 147.3, 3)]",YVETTE
1992279N08175,"[(16.0, 160.5, 0), (16.2, 160.3, 3), (16.3, 160.2, 3), (16.4, 160.1, 3), (16.5, 160.0, 3), (16.7, 159.9, 3), (16.8, 159.7, 3), (16.9, 159.6, 3), (17.0, 159.5, 3), (17.2, 159.5, 3), (17.5, 159.5, 3), (17.9, 159.4, 3), (18.5, 159.2, 3), (19.2, 159.1, 3), (20.0, 159.0, 3), (20.5, 158.8, 3), (21.0, 158.5, 3), (21.5, 158.3, 3), (22.0, 158.0, 3), (22.7, 157.3, 3), (23.4, 156.4, 3), (23.8, 155.7, 3), (24.0, 155.0, 3), (24.3, 154.4, 3), (24.5, 153.9, 3), (24.8, 153.5, 3), (25.0, 153.2, 3), (25.0, 152.9, 3), (25.0, 152.8, 3), (24.9, 152.9, 3), (24.9, 153.0, 3), (25.2, 153.2, 3), (25.5, 153.2, 3), (25.7, 152.9, 3), (25.8, 152.6, 3), (25.9, 152.5, 3), (26.1, 152.6, 3), (26.3, 152.8, 3), (26.5, 153.0, 3), (26.8, 153.2, 3), (27.2, 153.4, 3), (27.6, 153.7, 3), (28.0, 154.0, 3), (28.5, 154.5, 3), (29.0, 155.0, 3)]",ZACK
1992286N12115,"[(11.5, 117.5, 0), (11.8, 117.8, 3), (12.0, 118.0, 3), (12.2, 118.2, 3), (12.5, 118.4, 3), (12.8, 118.5, 3), (13.2, 118.6, 3), (13.5, 118.6, 3), (13.8, 118.5, 3), (13.9, 118.4, 3), (14.0, 118.3, 3), (14.2, 118.2, 3), (14.3, 118.0, 3), (14.1, 117.8, 3), (13.8, 117.7, 3), (13.6, 118.0, 3), (13.5, 118.3, 3), (13.4, 118.1, 3), (13.4, 117.8, 3), (13.4, 117.6, 3), (13.4, 117.4, 3), (13.4, 117.2, 3), (13.3, 116.9, 3), (13.2, 116.6, 3), (13.1, 116.3, 3), (12.8, 116.1, 3), (12.6, 116.0, 3), (12.6, 115.8, 3), (12.6, 115.5, 3), (12.6, 115.2, 3), (12.5, 114.8, 3), (12.4, 114.5, 3), (12.3, 114.3, 3), (12.0, 114.1, 3), (11.8, 113.9, 3), (11.8, 113.8, 3), (11.9, 113.6, 3), (12.1, 113.3, 3), (12.4, 113.0, 3), (12.5, 112.8, 3), (12.6, 112.6, 3), (12.6, 112.4, 3), (12.6, 112.2, 3), (12.5, 112.3, 3), (12.4, 112.4, 3), (12.6, 112.4, 3), (12.8, 112.3, 3), (12.9, 112.3, 3), (13.0, 112.3, 3), (13.2, 112.3, 3), (13.3, 112.2, 3), (13.4, 112.2, 3), (13.5, 112.1, 3), (13.6, 112.1, 3), (13.6, 112.0, 3), (13.7, 111.9, 3), (13.7, 111.7, 3), (13.7, 111.7, 3), (13.6, 111.6, 3), (13.6, 111.4, 3), (13.6, 111.2, 3), (13.6, 110.9, 3), (13.6, 110.6, 3), (13.6, 110.3, 3), (13.5, 109.9, 3), (13.4, 109.6, 3), (13.4, 109.2, 3), (13.4, 108.8, 3), (13.3, 108.4, 3), (13.2, 108.1, 3), (13.1, 107.8, 3), (13.1, 107.4, 3), (13.0, 107.0, 3), (12.9, 106.8, 3), (12.8, 106.6, 3)]",ANGELA
1992289N08135,"[(11.0, 133.5, 0), (11.1, 133.0, 3), (11.2, 132.5, 3), (11.3, 132.2, 3), (11.5, 132.0, 3), (11.7, 131.8, 3), (12.0, 131.5, 3), (12.3, 131.1, 3), (12.5, 130.7, 3), (12.7, 130.3, 3), (12.8, 130.0, 3), (13.1, 129.8, 3), (13.3, 129.7, 3), (13.4, 129.6, 3), (13.5, 129.5, 3), (13.6, 129.5, 3), (13.8, 129.6, 3), (13.9, 129.6, 3), (14.1, 129.7, 3), (14.3, 129.8, 3), (14.5, 130.0, 3), (14.4, 130.1, 3), (14.3, 130.2, 3), (14.2, 130.1, 3), (14.1, 129.9, 3), (13.9, 129.9, 3), (13.7, 130.0, 3), (13.7, 130.1, 3), (13.7, 130.3, 3), (13.7, 130.4, 3), (13.8, 130.4, 3), (13.8, 130.5, 3), (13.8, 130.6, 3), (13.8, 130.6, 3), (13.7, 130.6, 3), (13.4, 130.7, 3), (13.1, 130.8, 3), (12.9, 131.0, 3), (12.8, 131.0, 3), (12.9, 130.8, 3), (13.0, 130.5, 3), (13.0, 130.2, 3), (13.1, 130.0, 3), (13.2, 129.9, 3), (13.4, 129.8, 3), (13.6, 129.8, 3), (13.8, 129.8, 3), (14.0, 129.8, 3), (14.3, 129.8, 3), (14.6, 129.9, 3), (15.0, 129.9, 3), (15.4, 129.7, 3), (15.7, 129.5, 3), (15.9, 129.3, 3), (15.9, 129.0, 3), (15.9, 128.8, 3), (15.8, 128.4, 3), (15.6, 127.8, 3), (15.3, 127.1, 3), (15.1, 126.3, 3), (15.0, 125.5, 3), (15.0, 124.8, 3), (15.0, 124.1, 3), (15.0, 123.2, 3), (15.0, 122.3, 3), (15.0, 121.7, 3), (14.9, 121.1, 3), (14.8, 120.3, 3), (14.6, 119.5, 3), (14.4, 118.8, 3), (14.3, 118.0, 3), (14.2, 117.2, 3), (14.1, 116.4, 3), (14.0, 115.5, 3), (13.8, 114.6, 3), (13.6, 113.8, 3), (13.4, 113.1, 3), (13.4, 112.4, 3), (13.6, 111.8, 3), (13.8, 111.1, 3), (14.1, 110.5, 3), (14.2, 110.0, 3), (14.3, 109.5, 3), (14.4, 108.9, 3), (14.4, 108.3, 3), (14.4, 107.9, 3), (14.4, 107.5, 3), (14.4, 107.0, 3), (14.4, 106.5, 3), (14.4, 106.0, 3), (14.4, 105.6, 3)]",COLLEEN
1992289N09171,"[(10.6, 159.9, 0), (10.5, 159.2, 3), (10.3, 158.4, 3), (10.2, 157.6, 3), (10.1, 156.9, 3), (10.2, 156.2, 3), (10.3, 155.6, 3), (10.5, 155.1, 3), (10.7, 154.6, 3), (11.0, 154.1, 3), (11.2, 153.6, 3), (11.3, 153.2, 3), (11.3, 152.9, 3), (11.4, 152.5, 3), (11.5, 152.1, 3), (11.7, 151.6, 3), (11.8, 151.0, 3), (11.9, 150.5, 3), (11.9, 150.1, 3), (12.0, 149.7, 3), (12.0, 149.3, 3), (12.0, 148.9, 3), (12.0, 148.6, 3), (12.0, 148.3, 3), (12.0, 147.9, 3), (12.0, 147.5, 3), (12.1, 147.0, 3), (12.2, 146.5, 3), (12.2, 146.1, 3), (12.2, 145.9, 3), (12.3, 145.8, 3), (12.5, 145.5, 3), (12.9, 145.2, 3), (13.3, 144.8, 3), (13.8, 144.4, 3), (14.2, 143.9, 3), (14.6, 143.4, 3), (15.0, 143.1, 3), (15.4, 142.9, 3), (15.8, 142.5, 3), (16.2, 142.2, 3), (16.7, 142.0, 3), (17.2, 141.8, 3), (17.7, 141.5, 3), (18.1, 141.2, 3), (18.5, 140.8, 3), (19.0, 140.4, 3), (19.5, 140.1, 3), (20.1, 139.8, 3), (20.7, 139.7, 3), (21.3, 139.6, 3), (21.8, 139.5, 3), (22.3, 139.3, 3), (22.7, 139.2, 3), (23.2, 139.0, 3), (23.8, 138.8, 3), (24.5, 138.5, 3), (25.3, 138.1, 3), (26.2, 138.0, 3), (27.0, 138.4, 3), (27.8, 139.2, 3), (28.7, 140.2, 3), (29.8, 141.5, 3), (31.0, 143.2, 3), (32.1, 145.2, 3), (33.1, 147.3, 3), (34.0, 149.5, 3)]",BRIAN
1992298N10188,"[(10.8, 181.0, 0), (11.0, -179.7, 3), (11.3, 179.8, 3), (11.6, 179.4, 3), (12.0, 179.2, 3), (12.4, 179.0, 3), (12.8, 178.7, 3), (13.1, 178.3, 3), (13.4, 177.8, 3), (13.8, 177.1, 3), (14.1, 176.3, 3), (14.3, 175.4, 3), (14.5, 174.5, 3), (14.7, 173.6, 3), (15.0, 172.8, 3), (15.3, 172.1, 3), (15.7, 171.5, 3), (16.2, 170.7, 3), (16.6, 169.9, 3), (16.9, 169.3, 3), (17.1, 168.9, 3), (17.4, 168.4, 3), (17.7, 168.0, 3), (18.1, 167.5, 3), (18.6, 167.1, 3), (19.1, 166.7, 3), (19.6, 166.3, 3), (20.0, 165.9, 3), (20.3, 165.5, 3), (20.8, 165.1, 3), (21.2, 164.7, 3), (21.5, 164.5, 3), (21.7, 164.5, 3), (22.0, 164.4, 3), (22.3, 164.4, 3), (22.5, 164.5, 3), (22.6, 164.5, 3), (22.5, 164.4, 3), (22.3, 164.3, 3), (22.1, 164.1, 3), (21.8, 163.9, 3), (21.6, 163.7, 3), (21.4, 163.3, 3), (21.2, 162.8, 3), (21.0, 162.1, 3), (20.7, 161.3, 3), (20.3, 160.5, 3), (19.9, 159.7, 3), (19.6, 159.0, 3), (19.5, 158.5, 3), (19.4, 157.9, 3), (19.3, 157.1, 3), (19.2, 156.3, 3), (19.3, 155.5, 3), (19.4, 154.6, 3), (19.5, 153.7, 3), (19.7, 152.9, 3), (19.9, 152.2, 3), (20.1, 151.5, 3), (20.4, 150.8, 3), (20.8, 150.2, 3), (21.3, 149.6, 3), (21.7, 149.1, 3), (22.1, 148.7, 3), (22.4, 148.6, 3), (22.8, 148.7, 3), (23.2, 148.9, 3), (23.6, 149.1, 3), (24.0, 149.5, 3), (24.6, 150.1, 3), (25.2, 150.8, 3), (25.7, 151.6, 3), (26.3, 152.6, 3), (26.9, 153.6, 3), (27.6, 154.6, 3), (28.3, 155.6, 3), (29.0, 156.7, 3), (29.8, 158.0, 3), (30.5, 159.2, 3), (31.2, 160.3, 3), (31.9, 161.2, 3), (32.5, 162.0, 3), (32.9, 162.7, 3), (33.2, 163.5, 3), (33.5, 164.3, 3)]",DAN
1992302N06150,"[(8.0, 151.0, 0), (7.5, 150.9, 3), (7.3, 150.8, 3), (7.4, 150.6, 3), (7.7, 150.5, 3), (7.9, 150.5, 3), (8.1, 150.6, 3), (8.3, 150.7, 3), (8.5, 150.7, 3), (8.7, 150.6, 3), (8.9, 150.4, 3), (9.1, 150.1, 3), (9.3, 149.8, 3), (9.5, 149.5, 3), (9.6, 149.1, 3), (9.7, 148.7, 3), (9.8, 148.2, 3), (9.8, 147.8, 3), (9.7, 147.5, 3), (9.6, 147.3, 3), (9.6, 147.1, 3), (9.6, 146.9, 3), (9.6, 146.7, 3), (9.7, 146.6, 3), (9.8, 146.5, 3), (10.0, 146.4, 3), (10.3, 146.3, 3), (10.5, 146.2, 3), (10.7, 146.0, 3), (11.0, 145.8, 3), (11.2, 145.6, 3), (11.4, 145.5, 3), (11.6, 145.4, 3), (11.6, 145.3, 3), (11.7, 145.2, 3), (12.0, 144.9, 3), (12.3, 144.6, 3), (12.6, 144.3, 3), (12.8, 143.9, 3), (13.0, 143.6, 3), (13.2, 143.2, 3), (13.2, 142.7, 3), (13.3, 142.3, 3), (13.6, 142.0, 3), (14.0, 141.6, 3), (14.2, 141.0, 3), (14.4, 140.4, 3), (14.6, 139.9, 3), (14.8, 139.4, 3), (15.1, 138.9, 3), (15.5, 138.3, 3), (15.7, 137.7, 3), (16.0, 137.2, 3), (16.4, 136.6, 3), (16.9, 136.1, 3), (17.4, 135.6, 3), (17.9, 135.1, 3), (18.4, 134.7, 3), (18.9, 134.3, 3), (19.6, 134.0, 3), (20.3, 133.8, 3), (21.0, 133.8, 3), (21.7, 133.9, 3), (22.5, 134.1, 3), (23.3, 134.5, 3), (24.2, 135.0, 3), (25.3, 135.7, 3), (26.5, 136.4, 3), (27.7, 137.1, 3), (28.7, 137.8, 3), (29.6, 138.5, 3), (30.2, 139.4, 3), (30.7, 140.4, 3), (31.1, 141.6, 3), (31.5, 142.8, 3), (31.9, 143.6, 3), (32.4, 144.4, 3), (32.9, 145.3, 3), (33.3, 146.3, 3), (33.6, 147.5, 3), (33.8, 148.8, 3), (33.9, 150.0, 3), (34.0, 151.3, 3), (34.0, 152.6, 3), (34.0, 153.9, 3), (34.1, 155.1, 3), (34.2, 156.3, 3)]",ELSIE
1992314N08141,"[(7.5, 116.5, 0), (7.7, 115.5, 3), (8.0, 114.5, 3), (8.3, 113.6, 3), (8.6, 112.8, 3), (8.9, 112.1, 3), (9.0, 111.5, 3), (9.0, 110.9, 3), (8.9, 110.4, 3), (8.7, 109.9, 3), (8.6, 109.5, 3), (8.5, 109.1, 3), (8.5, 108.8, 3), (8.5, 108.4, 3), (8.4, 108.0, 3), (8.1, 107.4, 3), (7.6, 106.7, 3)]",FORREST
1992318N06182,"[(6.0, 177.0, 0), (6.6, 175.9, 3), (7.0, 175.0, 3), (7.3, 174.5, 3), (7.5, 174.2, 3), (7.8, 174.0, 3), (8.1, 173.8, 3), (8.4, 173.6, 3), (8.8, 173.4, 3), (9.2, 173.2, 3), (9.5, 173.0, 3), (9.7, 172.9, 3), (9.8, 172.7, 3), (9.9, 172.5, 3), (9.9, 172.2, 3), (9.9, 172.0, 3), (9.8, 171.7, 3), (9.7, 171.4, 3), (9.7, 171.1, 3), (9.7, 170.8, 3), (9.8, 170.6, 3), (9.9, 170.4, 3), (10.0, 170.2, 3), (10.2, 169.9, 3), (10.4, 169.5, 3), (10.5, 169.0, 3), (10.6, 168.4, 3), (10.6, 167.9, 3), (10.6, 167.4, 3), (10.5, 166.9, 3), (10.3, 166.4, 3), (10.2, 166.1, 3), (10.2, 165.8, 3), (10.1, 165.4, 3), (10.1, 164.9, 3), (10.1, 164.5, 3), (10.1, 164.0, 3), (10.1, 163.4, 3), (10.1, 162.9, 3), (10.0, 162.5, 3), (9.9, 162.1, 3), (10.0, 161.6, 3), (10.1, 161.1, 3), (10.3, 160.6, 3), (10.4, 160.0, 3), (10.4, 159.4, 3), (10.5, 158.7, 3), (10.6, 158.1, 3), (10.8, 157.4, 3), (11.1, 156.7, 3), (11.4, 156.0, 3), (11.7, 155.2, 3), (11.9, 154.4, 3), (12.1, 153.6, 3), (12.3, 152.8, 3), (12.3, 152.2, 3), (12.3, 151.7, 3), (12.3, 151.1, 3), (12.4, 150.4, 3), (12.5, 149.7, 3), (12.6, 149.0, 3), (12.7, 148.4, 3), (12.8, 147.9, 3), (12.9, 147.4, 3), (13.0, 146.9, 3), (13.2, 146.1, 3), (13.3, 145.3, 3), (13.4, 144.5, 3), (13.4, 143.8, 3), (13.5, 143.1, 3), (13.6, 142.5, 3), (13.8, 141.8, 3), (14.0, 141.0, 3), (14.3, 140.2, 3), (14.5, 139.4, 3), (14.6, 138.9, 3), (14.6, 138.5, 3), (14.7, 137.9, 3), (15.0, 137.3, 3), (15.4, 136.7, 3), (15.8, 136.1, 3), (16.2, 135.4, 3), (16.5, 134.7, 3), (16.7, 134.2, 3), (16.9, 133.8, 3), (17.2, 133.4, 3), (17.6, 133.1, 3), (17.8, 132.8, 3), (18.0, 132.6, 3), (18.2, 132.3, 3), (18.3, 132.1, 3), (18.4, 131.9, 3), (18.4, 131.8, 3), (18.4, 131.7, 3), (18.3, 131.7, 3), (18.2, 131.7, 3), (18.2, 131.6, 3), (18.2, 131.5, 3), (18.3, 131.3, 3), (18.3, 131.2, 3), (18.3, 131.1, 3), (18.3, 130.9, 3), (18.4, 130.7, 3), (18.6, 130.6, 3), (18.9, 130.5, 3), (19.1, 130.3, 3), (19.3, 130.1, 3), (19.5, 129.9, 3), (19.8, 129.7, 3), (20.2, 129.8, 3), (20.7, 129.9, 3), (21.3, 130.0, 3), (21.8, 130.1, 3), (22.0, 130.2, 3), (22.2, 130.2, 3), (22.4, 130.3, 3), (22.7, 130.3, 3), (22.9, 130.3, 3), (23.3, 130.4, 3), (23.9, 130.6, 3), (24.5, 130.6, 3), (24.8, 130.3, 3), (25.0, 130.0, 3), (25.0, 129.9, 3), (25.0, 130.0, 3)]",GAY
1992318N11160,"[(12.5, 159.3, 0), (12.9, 158.9, 3), (13.2, 158.5, 3), (13.4, 158.1, 3), (13.4, 157.8, 3), (13.3, 157.4, 3), (13.2, 157.0, 3), (13.1, 156.6, 3), (13.0, 156.0, 3), (12.9, 155.2, 3), (12.8, 154.3, 3), (12.7, 153.6, 3), (12.7, 153.0, 3), (12.6, 152.2, 3), (12.6, 151.4, 3), (12.6, 150.6, 3), (12.6, 149.8, 3), (12.6, 149.0, 3), (12.6, 148.2, 3), (12.6, 147.6, 3), (12.7, 147.0, 3), (12.8, 146.3, 3), (13.0, 145.7, 3), (13.4, 145.2, 3), (13.8, 144.8, 3), (14.0, 144.5, 3), (14.3, 144.1, 3), (14.7, 143.5, 3), (15.1, 142.9, 3), (15.3, 142.5, 3), (15.5, 142.2, 3), (15.9, 141.9, 3), (16.4, 141.6, 3), (16.8, 141.1, 3), (17.2, 140.6, 3), (17.6, 140.1, 3), (18.0, 139.7, 3), (18.4, 139.5, 3), (18.9, 139.4, 3), (19.4, 139.4, 3), (20.0, 139.5, 3), (20.7, 139.8, 3), (21.5, 140.2, 3), (22.5, 140.7, 3), (23.5, 141.4, 3), (24.5, 142.2, 3), (25.5, 143.2, 3), (26.6, 144.4, 3), (27.8, 146.0, 3), (28.9, 148.5, 3), (30.3, 150.9, 3), (32.3, 152.0, 3), (34.6, 153.2, 3), (36.8, 155.7, 3), (39.0, 159.0, 3), (41.1, 162.8, 3), (43.0, 167.0, 3)]",HUNT
1993064N03174,"[(5.0, 169.0, 0), (5.0, 168.5, 3), (5.0, 168.0, 3), (5.0, 167.5, 3), (5.0, 167.0, 3), (5.1, 166.5, 3), (5.2, 166.0, 3), (5.3, 165.5, 3), (5.3, 165.0, 3), (5.4, 164.7, 3), (5.5, 164.5, 3), (5.5, 164.2, 3), (5.4, 164.0, 3), (5.3, 163.8, 3), (5.3, 163.5, 3), (5.2, 163.3, 3), (5.2, 163.0, 3), (5.3, 162.6, 3), (5.4, 162.3, 3), (5.2, 162.1, 3), (5.0, 162.0, 3), (4.8, 162.0, 3), (4.7, 162.1, 3), (4.6, 162.3, 3), (4.5, 162.5, 3), (4.4, 162.6, 3), (4.5, 162.5, 3), (5.1, 162.3, 3), (5.8, 162.0, 3), (5.9, 161.6, 3), (5.9, 161.0, 3), (6.2, 160.3, 3), (6.6, 159.5, 3), (7.0, 159.0, 3), (7.5, 158.5, 3), (8.1, 157.7, 3), (8.8, 156.9, 3), (9.4, 156.3, 3), (10.0, 155.8, 3), (10.4, 155.2, 3), (10.8, 154.6, 3), (11.3, 153.9, 3), (11.7, 153.2, 3), (12.1, 152.7, 3), (12.4, 152.4, 3), (12.7, 152.1, 3), (12.9, 151.7, 3), (13.1, 151.2, 3), (13.3, 150.7, 3), (13.4, 150.3, 3), (13.6, 150.0, 3), (14.0, 149.7, 3), (14.5, 149.6, 3), (14.9, 149.5, 3), (15.4, 149.6, 3), (15.9, 149.7, 3), (16.4, 150.0, 3), (16.6, 150.4, 3), (16.8, 150.8, 3), (17.0, 151.0, 3), (17.2, 151.2, 3), (17.4, 151.4, 3), (17.6, 151.6, 3), (17.6, 151.6, 3), (17.6, 151.6, 3), (17.6, 151.6, 3), (17.6, 151.6, 3), (17.8, 151.8, 3), (18.0, 152.0, 3)]",IRMA
1993105N06165,"[(5.0, 161.0, 0), (5.2, 160.8, 3), (5.5, 160.5, 3), (6.0, 160.2, 3), (6.5, 159.8, 3), (6.7, 159.2, 3), (6.8, 158.5, 3), (6.9, 157.7, 3), (7.0, 157.0, 3), (6.9, 156.5, 3), (7.0, 156.0, 3), (7.4, 155.5, 3), (8.0, 155.0, 3), (8.5, 154.5, 3), (9.0, 154.0, 3), (9.5, 153.6, 3), (9.8, 153.2, 3), (10.0, 152.6, 3), (10.0, 152.0, 3), (10.0, 151.6, 3), (9.8, 151.3, 3), (9.4, 150.9, 3), (9.0, 150.6, 3), (8.7, 150.3, 3), (8.4, 150.0, 3), (8.1, 149.5, 3), (7.9, 149.0, 3), (7.8, 148.7, 3), (7.7, 148.4, 3), (7.6, 148.1, 3), (7.4, 147.7, 3), (7.2, 147.4, 3), (7.0, 147.0, 3), (6.9, 146.5, 3), (6.8, 146.2, 3), (6.8, 146.2, 3), (6.8, 146.2, 3), (6.6, 145.9, 3), (6.3, 145.5, 3), (6.1, 145.0, 3), (6.0, 144.5, 3), (5.9, 144.0, 3), (5.9, 143.5, 3)]",UNNAMED
